experiments	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0	assay	biosample	expID	mark	mark_color	assay_big_group	biosample_name	biosample_group	biosample_big_group	biosample_color	experimentID	biosample_summary	simple_biosample_summary	organ_group	cell_group	development_group	system_group	organ_color	organ_order
hindbrain_ATAC-seq_ENCSR662KNY	0.003395226005499591	0.023054074196000796	0.12280022090247884	0.017991919226783563	0.15881491615300214	0.4186069584342449	0.6214428365596323	0.6909761394660667	0.11324762095716445	0.043535773616372994	0.011095345934970887	0.003258380059715089	0.022072438569777596	0.002793374795030486	0.0005863663224738126	0.02256656866198321	0.1670758558328855	0.05774650562259681	0.012360435327768631	0.0011807731553209971	0.0013904981514230633	0.0029247584420688186	0.002170297478993875	0.007108167775341961	0.0348491119041136	0.13547305743563293	0.04891197888805302	0.012952681196452334	0.005324444269602967	0.028306693551774575	0.13403539837018158	0.5002608612243272	0.295347195055427	0.18865554019741626	0.05801198216778133	0.3942410326697283	0.7331559613998903	0.8098074663845278	0.7084327273456202	0.9666954413823416	0.8769560073560246	0.9927385298890298	0.9821037669413316	0.7384549462673634	0.1896332764625723	0.37187543742903145	0.19680466195248436	0.5358281550084636	0.28082815729425875	0.0384692022098269	0.009299091908184237	0.004722941894452105	0.021811375601996773	0.419261787029976	0.7582970940124033	0.1684879341959591	0.4964130569442449	0.4474600169349736	0.07974132787883886	0.14670107659282816	0.014362941227586518	0.001920489775545114	0.00047422521329671085	0.017765372781694953	0.01844527834892705	0.0013107486311581108	0.00032040936188844647	8.933930455586064e-05	0.0012436132418201086	0.0006313912567926213	0.000700011239974912	0.009070900613782507	0.0001060558040720139	2.6512524436315744e-05	4.727843902412939e-06	0.00016641477381423392	0.01453480327314633	0.2816053960333341	0.004636697660002864	0.017523832490022723	0.0677397755494066	0.012135459794484837	0.0004931128523636804	0.0042129380514964905	0.10513607263142044	0.2981900247994413	0.7762247159585892	0.6285089623695804	0.17051535106418064	0.024050422470615118	0.10617498277764817	0.0035161863177844625	0.03487114950199514	0.006895249997009343	0.04145419074996706	0.008426871228594278	0.03683009888413825	0.0893763644265108	0.010329365291457	0.004176271261907713	ATAC	hindbrain	ENCSR662KNY	ATAC	#E8F484	1.0	hindbrain	brain	3	#C5912B	ENCSR662KNY	Mus musculus strain B6NCrl hindbrain tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6	brain	unknown	ectoderm	central_nervous	#C5912B	1
megakaryocyte-erythroid progenitor cell_ATAC-seq_ENCSR064IHX	0.01237410888597588	0.07311475069862823	0.2382595778870072	0.07005713150018236	0.03957962479839037	0.10479283691689018	0.2023609245967052	0.554569608915769	0.16625826057003076	0.18174205152657374	0.056395825373612936	0.012043531837286944	0.05836558962706746	0.01401526214745344	0.002478744221314873	0.03300137470127642	0.3853988807678826	0.19876257331827688	0.05259872683732242	0.0030325992985739715	0.010358430152941505	0.012602080904252556	0.018639492212338685	0.06402165299688105	0.0974281406215066	0.3102382921395203	0.3913838676175943	0.12420488121816718	0.011210780724234455	0.07320754306044422	0.30222611326322263	0.629059643628685	0.1104545394672546	0.058612339984691876	0.012228751232943941	0.019024339150685843	0.05338078638220043	0.28634656103964623	0.24171309346007	0.7112293738585298	0.9505422929578168	0.9906256046603916	0.9817296841739388	0.8038290914303536	0.3147979434504217	0.6341791456428554	0.3384621645094244	0.6921232828200957	0.828854940526003	0.4750081737104893	0.2263894543212505	0.027385178057030703	0.10891286822845732	0.5336999202812852	0.9642672158343164	0.6577426392178071	0.25875782821869603	0.13712308397642492	0.04341986485384528	0.2884329276131013	0.05602569044323637	0.015595010899844334	0.0024205956671648275	0.013064689631585177	0.014860693229378975	0.00270814348022024	0.0005083304754736199	4.9982496866555736e-05	0.002302769228964259	0.0023013927584925147	0.001611440454191396	0.02147187734261389	0.0005872451823064232	0.00013454042909846655	1.9752749383891173e-05	0.0007562407773892386	0.06982633246125268	0.4522022073017206	0.01251858980359916	0.05308483654071753	0.04430287330308279	0.03084690003698658	0.0021773291941804052	0.009524053509288559	0.11657467040971417	0.40810406437573604	0.5549072778970793	0.19875083949588268	0.04653907325044846	0.0034072334476384584	0.010873375817335234	0.0029389973535487155	0.1118997359112601	0.02738473780156787	0.04894574376653185	0.011819127836221936	0.3927311840009599	0.7889617781865209	0.4694623754346584	0.12999527855484636	ATAC	megakaryocyte-erythroid progenitor cell	ENCSR064IHX	ATAC	#E8F484	1.0	megakaryocyte-erythroid progenitor cell	red blood cells	9	#55A354	ENCSR064IHX	Mus musculus strain C57BL/6J megakaryocyte-erythroid progenitor cell male adult (5-6 weeks)	male adult (5-6 weeks) strain C57BL/6J C57BL/6	bone_element	hematopoietic_cell	mesoderm	unknown	#375623	22
heart_ATAC-seq_ENCSR652CNN	0.0036437768720039617	0.02592875777531893	0.10394374469374597	0.015314469002607274	0.013718056949463936	0.11578859138458665	0.2667124106069305	0.6922195278370062	0.32525545455702304	0.12457168949525753	0.013454343570385885	0.0035364533888820647	0.04612428108475212	0.005102926935254638	0.001405386570231898	0.02151051412330846	0.15670119103429073	0.01412637272471799	0.003288886756671868	0.00023889471455898462	0.0010408611842476626	0.0015439420984792414	0.0015783003290511216	0.0052849394774446105	0.02404955690933617	0.12097843927209778	0.08414035362155943	0.012695859855564177	0.0017047965066476795	0.015615469174420112	0.12834205570071228	0.4161459280963351	0.05372093629232929	0.03439158856812278	0.003480318983160613	0.008263113544763041	0.0365079316040363	0.267754330422026	0.2673199751589954	0.8899908807402506	0.7808086463300731	0.9841632836482412	0.9340242924458356	0.6837500977790761	0.15261804924252806	0.1573036517855797	0.052818342891843895	0.36930471021336897	0.531221013364701	0.09204396049553393	0.006927713046378698	0.0020533432621282588	0.010837073944780996	0.2962056103523185	0.4625579305410251	0.047018565746953324	0.1279362445782719	0.07643063421845599	0.016220242225567314	0.09241479042210274	0.0072776831389364935	0.002174369603921012	0.0003081561746754983	0.004458829615983095	0.01898270119523748	0.0016724062919480276	0.0007605582178296345	0.00018098183285777307	0.0010596219574247976	0.0019070987498380969	0.0022929128841450625	0.044963799350542163	0.0008646570020271957	0.00020264547863380031	6.139453984276392e-06	0.00028486401681671617	0.021377190189606383	0.3669248695411713	0.004819374640679832	0.010957585259646909	0.010623217713040178	0.0024677824426603844	0.0001877968766311764	0.0009285555772692194	0.025009208635044137	0.21196711610635788	0.4993872747681428	0.07037494451634745	0.006688234829632279	0.0011339894805341571	0.0017842155634655093	0.0006205680391578718	0.20633239609650705	0.034821755913755935	0.03436092656079435	0.003403485197012102	0.05433382643085368	0.3245349572375816	0.0549754203630679	0.005326918179354512	ATAC	heart	ENCSR652CNN	ATAC	#E8F484	1.0	heart	heart	1	#D56F80	ENCSR652CNN	Mus musculus strain B6NCrl heart tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6	heart	unknown	mesoderm	circulatory	#D56F80	4
neutrophil_ATAC-seq_ENCSR351YUI	0.002656388623926635	0.02100139966312899	0.0955630786288726	0.027681877118213842	0.021187889496773204	0.0330588006132129	0.0672494636103381	0.24765379252421005	0.051992524669798916	0.0487706697591262	0.015372397192099919	0.0036500479925024	0.019826222920781608	0.0018074152929040165	0.0002715019660192351	0.004335225725493366	0.125191270791224	0.0213421194181466	0.003459721976533212	0.00021616863394944254	0.0007884567246661865	0.0010084450971742408	0.0016142203404902696	0.009458258904209309	0.02931974928697598	0.09407343390558917	0.0657433555280054	0.016387993145947487	0.002477233566749668	0.018013239415330517	0.09946537791454553	0.2399140586151897	0.028931608775264794	0.019983070708415315	0.002999484469035116	0.005213573675725202	0.019944793766693888	0.09570123908151544	0.04610446134612692	0.3616661883052305	0.5457228506706882	0.8974137246694687	0.8616784261116882	0.4072875018316784	0.0961181163551643	0.0731205604631145	0.03672648280051897	0.2061519547493397	0.41752211454151816	0.4953756528240298	0.2506544122546083	0.02400314327461053	0.1137031124491675	0.20067993495013384	0.728138180418793	0.2914837786096221	0.07035067217212006	0.048936627868829616	0.0184295430496926	0.09737506066273356	0.018184491867499472	0.004546223387047989	0.0004142669441837778	0.008884968477318844	0.017135316532818967	0.002885311685188289	0.0004710523944930042	4.0546995462982256e-05	0.0005925686088624057	0.0015136473076042785	0.0017144654084621438	0.026390730116621585	0.00036121917357553727	5.690920707214944e-05	2.9879448476159807e-05	0.00016570527712459209	0.024457741035875044	0.2847745677832179	0.004518505816529715	0.01787203193264793	0.02299642566788564	0.002428341333102018	0.0003101557526427512	0.0039697723926810724	0.023247813788930174	0.13379090996645715	0.2183965901202167	0.03880828179113882	0.009202139328073056	0.0005179689658620229	0.0015552555927827985	0.0009587034337756776	0.020371182549456787	0.004056657685069208	0.015264082535928371	0.0022380746273165477	0.026378667366726505	0.1107797808184396	0.010397660673104415	0.0018379808246641355	ATAC	neutrophil	ENCSR351YUI	ATAC	#E8F484	1.0	neutrophil	white blood cells	8	#678C69	ENCSR351YUI	Mus musculus strain C57BL/6J neutrophil adult (5-6 weeks)	adult (5-6 weeks) strain C57BL/6J C57BL/6	blood	hematopoietic_cell	mesoderm	immune	#55A354	21
granulocyte monocyte progenitor cell_ATAC-seq_ENCSR257PGU	0.012053141313264435	0.07173414869291722	0.15676144868002018	0.03861949887806843	0.03204272608615395	0.1343223587591569	0.19945156971804887	0.5249925844175732	0.20736205537624802	0.19341169708459413	0.07374227728876318	0.013462234288273785	0.1257860211875397	0.049614222517565976	0.0030482126651279924	0.06264707887872274	0.3312622127579574	0.13908649954465216	0.03330995182351986	0.0017735633319073214	0.006507364473757586	0.006685594621170065	0.006331016432508498	0.028587837385143894	0.04946497009266213	0.12826217042804838	0.17072685117933947	0.08905636615252739	0.00926261465020987	0.044510551005573	0.20381136460055152	0.4227650419797847	0.053140512807508436	0.05499588264138127	0.01358580565777575	0.01828885244884216	0.055964638740340585	0.2761095923532429	0.3184213828352239	0.8765048411016593	0.9143117424070292	0.9953703024953998	0.9801085628391052	0.7844711383741656	0.3332758774901075	0.4548370432815937	0.20211540231034836	0.5404951367209709	0.7292120327181937	0.7890948336695144	0.6537788298108875	0.15533585023186147	0.235749980471123	0.4993667560567698	0.9733530368237676	0.6690485913147323	0.19981519113160304	0.10199289040765568	0.025401154967081292	0.2581975220290492	0.0425802594832967	0.006794132885862363	0.0024689753743714557	0.007299461393023904	0.015148407113056752	0.0019956020445202442	0.0003870344149153168	7.222424656782492e-05	0.001716018343312419	0.003187173897500077	0.002407098620873936	0.02495385180972613	0.0012100475549006182	0.00028109669397528814	2.1995048011438197e-05	0.00045785465794006907	0.06889301346297039	0.4538920589490303	0.007244653105377384	0.032485664316408244	0.03142609123151281	0.011971929504237946	0.0044452957443173215	0.01945157081778873	0.07453387653447688	0.4351071805108028	0.7079285856469115	0.17619223050914246	0.05299792726164128	0.0034117588281052887	0.015200781705928116	0.005509071909153914	0.08930291401527539	0.022573374110362057	0.0590701107402983	0.014751889888896853	0.1653835003432889	0.33926423286614976	0.08752844537818183	0.04406700119747641	ATAC	granulocyte monocyte progenitor cell	ENCSR257PGU	ATAC	#E8F484	1.0	granulocyte monocyte progenitor cell	white blood cells	8	#678C69	ENCSR257PGU	Mus musculus strain C57BL/6J granulocyte monocyte progenitor cell male adult (5-6 weeks)	male adult (5-6 weeks) strain C57BL/6J C57BL/6	bone_element	hematopoietic_cell	mesoderm	skeletal	#375623	22
inflammation-experienced regulatory T-cells_ATAC-seq_ENCSR993QKC	0.0013588918451848712	0.003756263348086072	0.00833572998186311	0.0007187733885451654	0.0032343761407628816	0.02557260227630309	0.048688403869377714	0.18380426573551556	0.039405471774608486	0.01706284026349375	0.006237526849320672	0.0013503461454702664	0.009549264572106728	0.003490608209717589	0.0005412202419064679	0.02353744535950024	0.13704511953689869	0.07261677943724767	0.015120691689882945	0.0008550328195074258	0.0030209734415025213	0.002352370874043917	0.003334289449542805	0.0042067043738224395	0.010329324761456251	0.012529201101883814	0.05083047620933906	0.03950987243849997	0.0013280393686686727	0.0062588367551628865	0.037996199560096124	0.11009336353510182	0.009063241204547942	0.017652445782941163	0.002999303114441597	0.006022235665464969	0.02011940964693389	0.08812618374691818	0.09899548754298693	0.40885372826462457	0.7479255692663658	0.9580707184907836	0.9172720787475006	0.4332410850638572	0.1824348020601516	0.3388270708680199	0.09795281111943614	0.2496931686866444	0.37649988672317697	0.4444072793561728	0.26110687545130146	0.07497657413494414	0.23308581236462625	0.13337640547282878	0.6183963374461441	0.2436196974751899	0.08227821647923085	0.008643538488113027	0.0010311458267205106	0.06338449920783144	0.004425218703179807	0.00022778865459535072	0.00020086953384626643	0.00032721602630889047	0.0023167623513486828	0.0007946888082346711	0.0024369958019040965	0.0005790686243616781	0.003109699991319337	0.0006519918523433027	0.001632432245890561	0.017081951094673586	0.001299730255108882	0.0003562890376850937	1.828640431483478e-05	0.0003763098218830543	0.013538752818767985	0.14601667837536814	0.004228373277099197	0.005858871258786347	0.003119337258222493	0.003640035227982457	0.0006847972553439683	0.006064919985536773	0.009095963474361788	0.08789471119202115	0.1976375244483008	0.0278935970963253	0.03701611575799554	0.0012661743546396164	0.0037823150957162852	0.0006826191239695293	0.016024300458308258	0.002418533110179952	0.00887555555471013	0.002185275323081819	0.01342211925369012	0.12636164740730166	0.023775431243713983	0.002779969538444536	ATAC	inflammation-experienced regulatory T-cells	ENCSR993QKC	ATAC	#E8F484	1.0	inflammation-experienced regulatory T-cells	white blood cells	8	#678C69	ENCSR993QKC	Mus musculus strain Foxp3CreERT2 x Rosa26YFP inflammation-experienced regulatory T-cells male adult (6 months) originated from bone marrow hematopoietic cell	male adult (6 months) strain Foxp3CreERT2 x Rosa26YFP	blood	hematopoietic_cell	unknown	immune	#55A354	21
forebrain_ATAC-seq_ENCSR836PUC	0.0020754926976340933	0.01180055839466747	0.03860438226057275	0.005999202143275392	0.18267237081800594	0.589672643512141	0.6241144635268208	0.6519381643655031	0.1066734187182446	0.016445940011370154	0.004882667290109018	0.001325103510600393	0.03716367729744167	0.00953802382324431	0.0005529225557474434	0.05274328297649557	0.12051047189502148	0.04026998073387982	0.0070534059662456326	0.0009187987269350863	0.0017632373845666183	0.0027825587101600914	0.0018584093388314198	0.006041101880945852	0.02421828809261216	0.06964669067083336	0.021634340042276136	0.008257582655449309	0.004571324929832549	0.02504950945950072	0.08028953652169678	0.3688998564570705	0.29933599889512186	0.1832788651935594	0.07992121388581447	0.5942449216449694	0.8397489373980862	0.8500301069781355	0.7793234974038319	0.9811029174761244	0.9029789579961648	0.9973230053859244	0.9947187708076012	0.728130680444416	0.22759635391355096	0.4297436319883485	0.1569108257722758	0.4372508043475781	0.20022727459021752	0.02547023963023423	0.011450472197459382	0.002591730003933462	0.010927492324641686	0.29362307764674955	0.8370409850193501	0.26798323503982385	0.46550445824609005	0.4008598639604074	0.051402037705095285	0.06627368354513136	0.005042852293168431	0.000522142176501267	0.000208601091454831	0.00751641032062979	0.006651639186867593	0.0003244186010086031	0.00018100811514436266	0.0002237865470759376	0.002223576275399102	0.00029349200152108097	0.0005110589129605738	0.001966387005278209	8.514306586377389e-05	3.900985235347403e-05	5.070178348552559e-06	9.652701927704489e-05	0.012534995636683428	0.13772791746199836	0.0035653954565467	0.008412546995220956	0.035245725382318016	0.0015129554093156587	0.0014150155055074965	0.004419734676119315	0.09020657414777984	0.25871199099967845	0.7546661208040547	0.6757511614211485	0.2298136485822537	0.057186298527202674	0.4496995185229261	0.02854498779115322	0.03839861427685844	0.01008117453181261	0.035907342009517236	0.009174966837430269	0.01658129508736617	0.04677993069138275	0.008710511342861781	0.0034642878285586283	ATAC	forebrain	ENCSR836PUC	ATAC	#E8F484	1.0	forebrain	brain	3	#C5912B	ENCSR836PUC	Mus musculus strain B6NCrl forebrain tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6	brain	unknown	ectoderm	central_nervous	#C5912B	1
liver_ATAC-seq_ENCSR302LIV	0.0028661628890007075	0.017441265378606782	0.07116507286612422	0.010268764659125029	0.004334516440726537	0.018346684336250658	0.09460153958529494	0.4280996278473893	0.09454709765785924	0.1784179028821109	0.06366468845067494	0.008054769342448063	0.006205087244056549	0.000640421135374993	0.0001804851779249416	0.00445870434042814	0.17089323782093455	0.051292442877696465	0.006332041145744346	0.0005516541268161015	0.0015643896319710731	0.0018528915036323177	0.0024411295811342273	0.009779597100479565	0.02556707234009246	0.1238409102895834	0.2664904111344925	0.04375019816260113	0.0013737949051698952	0.016281684316000817	0.1323623419201314	0.4596765699427564	0.032359459689213436	0.02047847269926632	0.0016937431326905588	0.003924103397209092	0.015093535333262818	0.14422945300024775	0.0897338029505094	0.6608055825486024	0.8955209041155442	0.98949631257338	0.9456752096378388	0.6951380579157707	0.17103164314789066	0.4299946156498585	0.1792955646752264	0.5332201030268654	0.7356936379464315	0.16477034967385418	0.026886449558273663	0.0015174186291373349	0.010851132119951087	0.33547292042615434	0.5121535945634458	0.08846532114366687	0.1916548781118672	0.032956459959299765	0.0055740374236315894	0.10870170405722122	0.004564847063594075	0.0008733988802885681	0.00016083647295843127	0.0013511392869247124	0.009812229225457929	0.000445245208664542	9.892990567929855e-05	1.6445773717177027e-05	0.00032768200737165405	0.0005396797110093096	0.0005114308268130257	0.012526491394981559	0.00010614800286087995	2.7091719950211066e-05	4.666173455592334e-06	8.765675160259848e-05	0.01975817323757048	0.31120216193783984	0.0030164139308639947	0.013762969737440263	0.00897577935998733	0.006083661803129188	0.0003079973172107704	0.0014107945673685663	0.008321187065714991	0.1640844966361043	0.3133850843860269	0.03547642077392578	0.007915762936382891	0.0009456152019429732	0.0007254068911615789	0.00010494886567396364	0.029321046402692445	0.0034516472477841066	0.00988561450063865	0.0008771420734109048	0.24237053401618364	0.8346838156142341	0.508912465873522	0.040549409427346673	ATAC	liver	ENCSR302LIV	ATAC	#E8F484	1.0	liver	liver	2	#9BC2E6	ENCSR302LIV	Mus musculus strain B6NCrl liver tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6	liver	unknown	endoderm	endocrine	#9BC2E6	5
liver_ATAC-seq_ENCSR465PYP	0.000964642760320082	0.005776807634041863	0.03676217519023176	0.0037677288334719092	0.0019464515297877847	0.011879153361736356	0.057679378330446764	0.3664414010337522	0.0875120648794848	0.19359202909616974	0.0943747434030846	0.015205006783491409	0.008975717364590944	0.0010530835771293424	0.0001433516561712726	0.005200815018935209	0.12853344150464022	0.034038251815576806	0.004776634729841566	0.0001875441681523648	0.0012731253194180096	0.0010932164784407774	0.0020262656466218717	0.006421341186936015	0.015532277141483053	0.07215293334114799	0.21661280040975409	0.028340125877278688	0.0007393229656377473	0.010294292501910643	0.0884212665159477	0.332087585788906	0.013591304420078082	0.013588715187093271	0.0014289265782203447	0.0018369827993860914	0.007356812163458422	0.07633106344983252	0.03758340460191751	0.5240884114281162	0.8390953434868977	0.9883615832423428	0.9047091341711384	0.600150510238417	0.13039047350455646	0.3344179273368814	0.12953486967445013	0.4665269523994538	0.6815775845714636	0.15659547893111994	0.03077529069044352	0.0008380284912731276	0.007990503945394122	0.2098320978698152	0.3360311010418595	0.03899508007334088	0.10983203076767724	0.01136536546455515	0.0021508003911482	0.0697043876496414	0.002734523690560612	0.0006293932806818121	0.00011781250208549231	0.0003040568442503532	0.003999991614356788	0.00035252009143798646	0.000152665359470233	1.0033769061113546e-05	0.00013598220667910164	0.0004202231053381988	0.0007610523821211324	0.00797200919297223	0.00017205581924362748	2.8362938354386516e-05	1.8983789735027635e-05	6.487849569697351e-05	0.010031769476893552	0.1731390427368622	0.0015982204608713164	0.008627855805659562	0.002312093844636398	0.001992898530670484	0.00018330858541178708	0.0017946469831259515	0.00517389757218814	0.1081211382041804	0.1925441566778068	0.011415448375393813	0.005250586516832436	0.00023107013752317391	0.000575048801038109	6.28818277626097e-05	0.02082590690132436	0.0017764678302922222	0.0058221008127734035	0.0003972396241727117	0.1396871761402604	0.7718759342003081	0.4237967575013549	0.023075093650374173	ATAC	liver	ENCSR465PYP	ATAC	#E8F484	1.0	liver	liver	2	#9BC2E6	ENCSR465PYP	Mus musculus strain B6NCrl liver tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6	liver	unknown	endoderm	endocrine	#9BC2E6	5
